TransactionID,CustomerID,TransactionDate,TransactionAmount,MerchantCategory,TransactionCity,TransactionCountry,PaymentStatus,CreditLimit,AvailableCredit
20993133,457869,2024-05-13,25164.49,Groceries,Sri Ganganagar,India,Success,273515.65,295069.33
75919505,22589,2024-05-10,14896.16,Retail,Haldia,India,Success,129852.29,7051.91
35712716,36934,2024-12-14,24383.43,Travel,Tezpur,India,Failed,243184.69,363063.09
32214077,612370,2024-12-18,34074.46,Travel,New Delhi,India,Failed,148643.96,143738.01
84356265,546117,2024-10-05,43922.05,Dining,Firozabad,India,Success,370237.25,176203.33
81232668,656852,2024-12-31,14968.21,Travel,Jodhpur,India,Success,371941.59,61976.69
8855721,557861,2025-01-17,35242.91,Retail,Mango,India,Failed,284985.18,497289.05
55887354,117415,2024-04-30,31418.64,Travel,Hosur,India,Failed,252549.06,227358.63
49760523,463080,2024-03-21,39699.03,Dining,Kottayam,India,Failed,128874.74,450194.8
53209992,539438,2024-03-21,43558.7,Travel,Durg,India,Failed,139664.69,59576.46
24794461,166212,2024-02-02,32411.1,Groceries,Chandrapur,India,Success,194934.16,457779.52
99043260,486971,2025-01-10,44159.78,Retail,Ahmedabad,India,Failed,229092.19,89777.85
44706934,765169,2024-11-06,6305.54,Dining,Raiganj,India,Failed,414349.05,128850.23
11676915,974057,2024-05-15,17736.78,Dining,Gopalpur,India,Failed,357806.04,242497.7
78175447,867389,2024-07-05,40859.1,Dining,Bharatpur,India,Failed,214688.04,8822.79
90645636,295101,2024-07-13,4545.87,Travel,Madurai,India,Success,406762.45,432275.82
42860734,122434,2024-12-07,3272.07,Travel,Satna,India,Success,174813.16,485745.57
89553338,430643,2024-05-04,27471.55,Travel,Davanagere,India,Failed,388253.89,252198.66
69481281,410590,2024-08-21,46604.52,Groceries,Bongaigaon,India,Success,255776.86,124832.71
62460605,727653,2024-12-04,17763.69,Groceries,South Dumdum,India,Failed,331323.38,491454.04
71283999,299035,2024-12-01,34304.8,Dining,Khora ,India,Success,94848.71,96757.64
10647055,920549,2024-07-03,26254.38,Travel,Shimla,India,Failed,291662.89,269088.35
68729941,702239,2024-05-20,37497.34,Dining,Bilaspur,India,Success,187137.44,180085.97
18937221,801109,2024-09-03,13523.57,Retail,Dharmavaram,India,Failed,255346.56,16308.27
75333316,58720,2024-11-20,23618.6,Dining,Raichur,India,Failed,345998.17,103759.39
1859482,440504,2024-12-13,21704.8,Travel,Bikaner,India,Failed,293534.18,422234.99
91976420,367333,2024-07-01,20362.68,Retail,Karawal Nagar,India,Success,277317.64,454307.12
12339400,782067,2024-02-22,34412.17,Dining,Belgaum,India,Success,341515.88,141739.99
56536772,192805,2024-10-13,21698.82,Retail,Anantapuram,India,Failed,343641.14,149556.03
13685525,176141,2024-11-08,35820.83,Travel,Dibrugarh,India,Success,312207.2,492084.35
62059664,192805,2024-01-29,40081.54,Dining,New Delhi,India,Success,460293.91,363107.05
34521082,11012,2024-08-20,8607.62,Groceries,Deoghar,India,Success,468854.04,350431.0
83975779,282204,2024-07-27,32471.55,Travel,Belgaum,India,Success,292432.97,458374.78
96409911,251981,2024-11-06,38140.56,Dining,Shimla,India,Success,231722.06,43097.93
75849169,69800,2024-06-15,6871.41,Dining,Nashik,India,Failed,253055.73,321599.14
10833069,460385,2024-06-30,1912.69,Retail,Kottayam,India,Success,273487.59,194308.53
39853287,727717,2024-11-06,46534.45,Dining,Sambhal,India,Success,222017.89,200040.84
65921439,320373,2024-11-10,24997.61,Retail,Panihati,India,Success,480752.15,101732.86
60464368,347879,2024-03-27,31698.93,Dining,Panchkula,India,Success,335732.75,361155.2
86062893,404270,2024-10-10,1138.53,Groceries,Kochi,India,Failed,209335.72,321053.1
23271983,840250,2024-02-05,33207.8,Dining,Avadi,India,Success,290545.26,369825.0
78274639,272195,2025-01-01,44819.05,Groceries,Vadodara,India,Success,398409.4,371268.61
64205090,400862,2024-10-05,11844.59,Dining,Udaipur,India,Success,430533.43,259520.26
21685012,374300,2024-09-20,35038.23,Retail,Bhimavaram,India,Failed,475455.34,187969.19
15254568,634324,2024-12-04,17808.38,Retail,Pimpri-Chinchwad,India,Success,81876.68,458827.16
85634617,176141,2024-08-25,41458.44,Travel,Ghaziabad,India,Failed,102084.86,70146.49
52105864,886133,2024-12-25,21813.81,Dining,Kalyan-Dombivli,India,Failed,278931.91,272501.81
28599356,418330,2024-12-09,24338.73,Travel,Karaikudi,India,Failed,96244.13,118021.91
26290666,327820,2024-04-05,38515.6,Dining,Kirari Suleman Nagar,India,Failed,219840.67,245594.16
75775828,556894,2024-10-04,17046.56,Retail,Patiala,India,Success,479445.66,123233.94
60276851,362071,2024-09-27,19476.22,Retail,Vijayawada,India,Failed,145081.43,363124.28
27202911,371804,2024-01-23,29666.09,Groceries,Kavali,India,Success,53238.42,237621.94
38424133,490903,2024-08-30,27864.81,Dining,Mangalore,India,Success,293153.57,265926.9
35554736,834339,2024-04-27,40326.44,Travel,Serampore,India,Failed,498179.45,8097.43
14333032,502987,2024-06-23,10766.09,Dining,Nagaon,India,Success,354570.95,257703.54
41498270,877215,2024-07-01,49454.18,Retail,Etawah,India,Failed,214965.31,178924.32
90637038,176317,2024-08-13,10731.0,Travel,Nizamabad,India,Failed,71877.9,232443.16
45941921,177424,2024-02-08,2750.88,Travel,Bhatpara,India,Success,301329.66,199530.52
24382905,222738,2024-11-30,41145.2,Dining,Dhanbad,India,Failed,341085.95,386691.8
70043555,806981,2024-10-09,17329.96,Travel,Thane,India,Failed,354096.09,15267.52
48905552,424979,2024-06-12,31502.13,Travel,Gurgaon,India,Failed,414957.42,147302.19
85735431,411343,2024-06-03,30457.27,Dining,Bellary,India,Failed,396906.45,389245.1
87296961,551903,2024-09-21,49696.44,Retail,Medininagar,India,Success,276421.03,335176.54
58088964,222738,2025-01-02,35463.92,Travel,Kumbakonam,India,Failed,210675.85,290668.92
1394194,421853,2024-12-30,43312.61,Dining,Guwahati,India,Failed,96450.54,235787.39
69735302,234415,2024-04-14,3577.45,Travel,Orai,India,Failed,421550.29,393420.33
47449465,898095,2024-11-10,43385.35,Groceries,Bathinda,India,Failed,228063.84,293102.55
90280201,107123,2024-03-28,15537.52,Retail,Kharagpur,India,Failed,106861.46,360858.01
57276815,363258,2024-06-17,21200.37,Retail,Jamshedpur,India,Success,335037.55,89114.56
78854479,815433,2024-02-07,880.1,Dining,Jamalpur,India,Success,243110.61,88348.81
97327428,870439,2024-04-21,4354.06,Retail,Pune,India,Failed,63503.87,331758.06
98729287,656852,2024-04-28,38698.72,Groceries,Kumbakonam,India,Success,202928.83,201330.04
52733868,805126,2024-01-28,34680.35,Dining,Satara,India,Failed,441965.6,211148.59
4863661,327405,2024-12-29,31330.81,Groceries,Cuttack,India,Success,267639.77,314666.33
8986025,533737,2024-06-04,37934.55,Dining,Kolhapur,India,Success,212639.98,132397.55
16528355,850645,2024-08-07,3787.94,Dining,Hyderabad,India,Failed,141890.69,13575.43
98502446,429816,2024-11-29,228.9,Travel,Proddatur,India,Failed,236401.97,372462.9
59006008,248547,2024-02-13,8636.99,Travel,Adoni,India,Failed,120253.27,372908.16
51498268,616801,2024-08-29,45773.35,Groceries,Burhanpur,India,Failed,182802.47,69007.32
72579561,502238,2024-08-25,31191.13,Groceries,Bijapur,India,Failed,194110.65,393845.07
41160648,560612,2024-08-11,43064.73,Dining,Rourkela,India,Failed,377217.54,494486.66
92588056,65536,2024-07-31,30470.44,Dining,Mysore,India,Failed,264236.14,332117.31
24133160,374300,2024-12-27,20116.79,Retail,Nadiad,India,Success,475069.67,175074.7
61427165,899151,2024-11-28,43800.59,Retail,Burhanpur,India,Failed,431042.99,244378.33
69180265,11012,2024-05-08,3951.46,Groceries,Yamunanagar,India,Success,149164.1,63033.47
27073033,774883,2024-09-11,22911.65,Retail,Moradabad,India,Failed,167033.62,498444.59
91769942,320868,2024-04-04,37947.54,Travel,Madanapalle,India,Success,184102.37,263576.5
69751038,306000,2024-06-12,38556.04,Dining,Pallavaram,India,Success,61967.74,435748.25
44538397,105887,2024-11-26,3524.8,Groceries,Raipur,India,Failed,85068.26,177248.79
44699143,773797,2025-01-05,47428.51,Retail,Ongole,India,Success,156406.64,179134.76
26098458,889455,2024-09-14,46897.6,Travel,Madanapalle,India,Success,453466.82,332063.7
4130945,666750,2024-09-11,31790.84,Dining,Motihari,India,Failed,88807.85,102897.47
10249722,625789,2024-11-17,37254.74,Travel,Bhusawal,India,Success,342455.47,249102.32
5517522,365201,2024-05-28,44903.93,Retail,Aurangabad,India,Failed,294630.55,168653.35
64327333,665344,2024-09-22,39821.43,Retail,Guwahati,India,Failed,259356.63,326347.99
59185285,191628,2024-04-02,12106.06,Dining,Guntakal,India,Failed,130321.43,241506.98
82323603,354097,2024-06-22,23408.42,Dining,Jaunpur,India,Success,240665.41,31191.06
2757815,583301,2024-05-18,18919.7,Dining,Sonipat,India,Success,145337.3,150024.93
95266755,564322,2024-04-30,726.12,Retail,Hazaribagh,India,Failed,229084.29,21430.61
44048326,404270,2024-04-19,1252.23,Groceries,Siliguri,India,Success,373551.19,294427.64
90397495,815433,2024-10-01,20880.81,Groceries,Ozhukarai,India,Success,401786.35,116864.72
72415597,918743,2024-08-18,24447.87,Dining,Uluberia,India,Failed,342638.26,61558.0
79861886,877770,2024-05-05,24526.33,Dining,Jodhpur,India,Failed,272164.86,117455.9
71867654,642434,2025-01-13,31973.44,Retail,Tiruchirappalli,India,Failed,357516.19,249649.57
90622424,298042,2024-06-24,30608.76,Retail,Shimoga,India,Success,180898.86,286853.25
75497741,231338,2024-07-31,30341.49,Retail,Guna,India,Failed,121155.32,204051.64
63945764,69800,2024-08-17,47948.9,Dining,Ratlam,India,Success,99867.11,54434.31
96641454,64355,2024-08-20,12673.0,Travel,Mehsana,India,Success,178514.14,45443.76
58134313,475927,2025-01-11,1875.04,Dining,Ambala,India,Failed,478917.62,462516.77
56122398,536935,2024-07-22,4594.46,Retail,Sikar,India,Failed,372187.13,309654.53
83485569,307612,2025-01-14,37585.23,Groceries,Bhilai,India,Failed,357494.41,5113.05
93919434,118426,2024-07-26,21030.9,Dining,Saharanpur,India,Failed,87226.68,439760.09
5136951,254259,2024-04-14,48378.13,Travel,Panvel,India,Success,331796.5,180586.53
96519587,624623,2024-02-16,44077.7,Dining,Ballia,India,Failed,75926.9,328909.75
226505,258996,2024-06-29,14261.0,Groceries,Siwan,India,Success,260361.32,200736.81
88122835,550330,2024-06-23,19659.32,Groceries,Thiruvananthapuram,India,Success,91932.87,417481.59
81218269,574586,2024-03-27,34793.09,Groceries,Tumkur,India,Success,76987.79,142789.06
34017807,518005,2024-03-15,10339.26,Retail,Jehanabad,India,Success,289966.03,30762.69
85791037,395838,2024-02-10,1115.32,Travel,Kolkata,India,Success,405939.7,309296.25
22038445,194224,2024-11-13,9003.32,Dining,Faridabad,India,Failed,420695.37,368202.01
78725315,866982,2025-01-01,16396.36,Travel,Jalandhar,India,Failed,301511.18,184345.67
51657166,51228,2024-12-05,990.63,Travel,Vadodara,India,Failed,424397.51,342668.11
72729993,534260,2024-05-31,46629.79,Dining,Darbhanga,India,Failed,450183.19,380707.92
97525548,336258,2024-11-03,8053.92,Groceries,Satna,India,Failed,387531.41,493060.71
38134811,160904,2024-08-23,20752.94,Groceries,Rampur,India,Success,354967.25,481308.2
75339745,424979,2024-09-19,22926.4,Travel,Tiruvottiyur,India,Failed,479776.76,97153.18
96514845,149507,2024-03-25,25710.35,Retail,Kirari Suleman Nagar,India,Failed,219973.0,88841.77
69154382,184895,2024-09-01,8701.82,Dining,Kollam,India,Success,120264.65,105908.79
93425592,348557,2024-11-23,49499.32,Dining,Rampur,India,Failed,306904.77,102965.77
42314263,751584,2024-12-13,4054.36,Retail,Sikar,India,Failed,95738.12,367855.94
94799398,184895,2024-10-20,32303.51,Groceries,Panihati,India,Failed,405235.04,491369.59
49202964,678704,2024-12-03,15598.33,Dining,Nagaon,India,Success,344990.11,408143.47
61412172,493264,2024-11-07,37708.31,Travel,Vijayanagaram,India,Success,389256.5,355928.95
78436311,447910,2024-02-07,47439.64,Groceries,Raurkela Industrial Township,India,Failed,152823.86,306149.41
29596138,633832,2024-04-18,19320.15,Groceries,Kochi,India,Success,373256.93,191648.56
70329098,441962,2024-11-02,266.54,Travel,Nizamabad,India,Success,319419.66,206169.54
75739995,51890,2024-03-27,34236.92,Retail,Madurai,India,Success,369838.78,496056.35
49284628,75318,2025-01-11,31626.78,Dining,Ambarnath,India,Failed,313855.53,445023.5
27287961,111617,2024-12-05,38672.31,Dining,Sangli-Miraj & Kupwad,India,Failed,175511.33,135876.29
24347898,855851,2024-05-05,28861.63,Dining,Kollam,India,Success,342413.16,351305.54
31290871,424979,2024-04-07,8008.23,Retail,Etawah,India,Failed,378543.66,71837.39
71998701,491486,2024-09-30,28152.39,Groceries,Chandrapur,India,Failed,471791.09,47189.92
24996782,677117,2024-12-09,8787.66,Groceries,Bihar Sharif,India,Success,238811.71,299275.78
67281207,712634,2024-04-10,23470.94,Dining,Kolhapur,India,Success,258107.39,380817.64
60924677,959152,2024-09-03,28918.12,Retail,Saharanpur,India,Failed,84202.91,137974.35
56920833,776002,2024-06-21,11186.2,Travel,Deoghar,India,Failed,304607.46,487388.87
58562729,533545,2024-02-07,31766.32,Dining,Ichalkaranji,India,Success,248693.56,271280.23
62720751,696489,2024-12-29,15889.62,Travel,Pimpri-Chinchwad,India,Success,241274.36,301432.68
62899676,825065,2024-09-21,18020.0,Groceries,Pali,India,Success,472406.51,114808.32
97277879,264540,2024-08-21,10006.3,Groceries,Pali,India,Success,471809.69,486452.27
7297417,493264,2025-01-12,18355.99,Travel,Nellore,India,Failed,479552.22,49254.1
7158870,211859,2024-11-24,33167.86,Dining,Sikar,India,Failed,209817.54,110566.95
27409082,389469,2024-09-30,33537.78,Retail,Imphal,India,Failed,401161.12,72069.24
7173118,397677,2024-10-16,38615.08,Dining,Patiala,India,Success,117105.26,273112.31
89523761,643772,2024-09-29,14783.45,Travel,Gandhinagar,India,Success,406248.96,40349.33
87051629,170666,2025-01-09,29396.82,Groceries,Warangal,India,Success,475255.32,383384.17
19495817,696489,2024-08-05,32419.13,Groceries,Patna,India,Failed,282687.0,341837.09
59547758,780053,2025-01-15,41601.35,Travel,Kirari Suleman Nagar,India,Failed,79206.63,151360.22
15474681,826113,2024-04-16,12499.37,Travel,Satna,India,Success,383549.39,137989.16
55286760,429816,2024-09-03,16856.48,Groceries,Hubli–Dharwad,India,Success,125945.13,313342.79
31795255,373740,2024-11-27,32961.76,Travel,Morbi,India,Success,370338.07,329978.51
35598629,332907,2024-06-24,19270.26,Travel,Avadi,India,Failed,274321.93,64853.46
87265738,550330,2024-08-14,45761.02,Groceries,Aurangabad,India,Failed,79385.02,265157.17
20564694,694707,2024-04-11,37495.64,Retail,Bangalore,India,Success,182864.82,211425.62
357245,216544,2024-08-13,20878.43,Retail,Allahabad,India,Failed,277774.73,207617.14
52223389,420381,2024-10-21,47977.63,Travel,Sultan Pur Majra,India,Success,207114.46,361123.5
889863,239811,2024-04-28,47373.94,Dining,Shimla,India,Failed,403250.85,152731.72
47703135,137150,2024-03-31,25741.49,Dining,Thanjavur,India,Success,184880.78,316448.6
95703652,582589,2024-05-24,49549.1,Dining,Bhilwara,India,Success,447203.37,461679.19
56020100,248547,2024-03-10,14470.01,Groceries,Saharsa,India,Failed,288964.23,87612.29
33082461,347854,2024-12-29,46001.24,Groceries,Srinagar,India,Success,396923.76,173858.98
93025209,930317,2024-02-09,34232.83,Dining,Jorhat,India,Failed,181439.87,285770.33
40446954,516275,2024-06-27,13052.95,Dining,Ulhasnagar,India,Failed,95932.87,120382.28
84624044,249047,2024-11-25,24223.49,Retail,Tirunelveli,India,Failed,437838.33,135107.58
4527597,111050,2024-01-27,34774.48,Travel,Ambarnath,India,Success,102786.01,329956.01
32954190,323826,2024-09-10,22390.63,Dining,Adoni,India,Success,389760.13,183919.41
78211538,860431,2024-02-07,9399.89,Dining,Udaipur,India,Success,270353.2,293924.66
74136387,690037,2024-03-09,660.89,Travel,Bahraich,India,Failed,433443.45,276142.06
47909852,7593,2024-03-18,47499.67,Travel,Ulhasnagar,India,Success,248473.25,439230.81
40855161,206654,2024-10-05,28318.08,Groceries,Shahjahanpur,India,Failed,428876.08,5481.29
17770471,776002,2024-10-26,42421.2,Retail,Jaunpur,India,Failed,217680.42,254221.19
83888212,573938,2024-05-29,1148.22,Dining,Sagar,India,Success,210681.94,108426.42
74421178,33573,2024-08-26,34470.51,Dining,Secunderabad,India,Failed,153095.17,449291.35
96470698,299035,2024-10-22,8566.51,Dining,Aizawl,India,Failed,359306.71,324585.5
52680021,57872,2024-09-08,15617.45,Travel,Thoothukudi,India,Failed,267378.04,316477.15
42379615,22589,2024-09-25,49225.5,Dining,Muzaffarpur,India,Failed,128019.61,429111.52
34226052,25918,2024-09-26,3207.67,Dining,Kochi,India,Failed,385543.67,70754.14
73850715,359006,2025-01-10,2797.99,Retail,Raebareli,India,Success,187986.9,160334.52
89246868,183075,2024-06-27,24158.84,Travel,Asansol,India,Success,365842.11,326626.09
30661970,913834,2024-02-26,33836.23,Travel,Baranagar,India,Failed,379033.54,234853.25
32697340,659329,2024-11-26,11526.49,Retail,Panchkula,India,Success,62542.36,15621.22
39951617,322990,2024-12-17,2712.41,Dining,Tezpur,India,Failed,137873.81,284039.65
96238634,128141,2024-05-16,11396.21,Groceries,Eluru,India,Success,225403.35,194330.38
14019599,502987,2024-09-03,1906.97,Groceries,Udaipur,India,Failed,266574.2,112383.62
10680333,407152,2024-10-06,2980.75,Travel,Aizawl,India,Success,494899.54,71464.11
88026327,3854,2024-05-19,16993.56,Retail,Bihar Sharif,India,Success,307470.45,267078.93
49979385,111050,2024-07-29,36422.03,Groceries,Udupi,India,Failed,212037.7,474907.15
70097047,208842,2024-11-14,6354.84,Dining,Kumbakonam,India,Failed,313751.56,173609.5
97299424,25918,2024-05-07,35228.59,Groceries,Vijayawada,India,Failed,459121.31,291710.11
93600204,860431,2024-06-02,48561.39,Dining,Mathura,India,Success,265605.62,314557.15
59953345,904856,2024-09-12,35178.65,Retail,Danapur,India,Success,354325.86,278102.24
60548106,166609,2024-04-08,16992.56,Retail,Madurai,India,Success,392400.92,470515.22
60019386,786045,2024-11-16,10765.98,Dining,Shahjahanpur,India,Failed,268977.98,176793.82
24917504,22727,2024-02-05,27985.44,Travel,Hospet,India,Failed,190935.32,207611.25
56970288,960755,2024-10-21,2186.47,Retail,Visakhapatnam,India,Success,386220.01,38837.71
24854357,411463,2024-03-07,4712.71,Dining,Ongole,India,Success,447884.9,214226.33
60756692,136374,2024-12-06,11321.04,Travel,Guntur,India,Success,416619.69,327969.22
40534664,772103,2024-11-05,38288.46,Groceries,Aizawl,India,Failed,265831.39,113063.54
36936286,700756,2024-03-12,43494.77,Retail,Amroha,India,Failed,142508.6,465402.44
98105459,193796,2024-11-05,35094.03,Retail,Chandigarh,India,Success,314087.48,149100.51
30685005,129587,2025-01-03,48676.2,Groceries,Katihar,India,Failed,469183.15,375267.08
46256435,254166,2024-03-25,49295.08,Retail,Ludhiana,India,Success,53757.05,117613.5
63272652,436797,2024-04-08,41624.81,Dining,Korba,India,Success,100836.42,498536.23
7482025,655370,2024-05-02,13540.4,Dining,Ghaziabad,India,Success,323043.84,143765.65
10499816,810347,2024-12-14,22086.93,Travel,Raebareli,India,Success,117337.72,194680.3
78659807,113816,2024-11-01,19829.66,Travel,Thrissur,India,Failed,244256.66,489673.58
38830879,786045,2024-07-26,37000.54,Retail,Jehanabad,India,Success,407789.28,108930.19
83238584,410590,2024-06-23,33525.76,Retail,Hapur,India,Success,421224.48,45191.01
61688597,786045,2024-11-25,33425.41,Groceries,Barasat,India,Success,417695.21,252739.65
72336553,471842,2024-12-04,12099.41,Travel,Jehanabad,India,Success,67246.93,138670.73
39683684,211859,2025-01-12,28851.42,Retail,Mau,India,Failed,337748.71,251899.82
50020492,941625,2024-05-20,5490.53,Dining,Jaunpur,India,Success,91115.89,89966.58
14862675,191143,2024-06-07,26542.76,Groceries,North Dumdum,India,Success,265908.9,427694.33
56173651,583301,2024-11-18,46063.92,Retail,Chennai,India,Failed,495803.65,22350.73
22321904,50094,2024-05-31,40723.95,Travel,Srikakulam,India,Success,81389.95,132421.35
34555265,698382,2024-02-15,22591.26,Groceries,Eluru,India,Success,489911.64,5371.99
43450457,122434,2024-09-24,30937.39,Travel,Jaipur,India,Failed,414801.15,326805.56
19276293,482339,2024-10-30,33120.22,Retail,Patiala,India,Success,64066.84,438285.28
58352775,875809,2024-11-16,20617.29,Travel,Agartala,India,Failed,416561.8,369820.3
42673968,180887,2024-08-15,37830.79,Retail,Chandrapur,India,Success,88256.47,441450.07
92797891,492743,2024-08-09,49561.41,Travel,Kadapa,India,Failed,488694.14,164475.12
77710086,815073,2024-11-08,4296.71,Travel,Agra,India,Success,60498.45,191914.68
19698240,412656,2024-03-08,28791.61,Travel,Gandhidham,India,Failed,408508.4,377350.35
38184638,391681,2024-10-30,40384.86,Dining,Shimla,India,Success,402446.9,84693.87
81910137,561701,2024-07-06,34818.71,Groceries,Malda,India,Failed,336213.79,328995.25
72051977,347854,2024-09-07,14131.34,Travel,Shivpuri,India,Success,445454.61,203119.52
8870448,815433,2024-03-03,25490.77,Travel,Mangalore,India,Failed,153115.51,372721.92
25000262,676535,2024-10-29,13687.28,Travel,Ongole,India,Success,331167.64,228371.09
93699641,320373,2024-09-28,6982.61,Retail,Sri Ganganagar,India,Success,132789.91,443271.01
1423383,774748,2024-05-16,13969.79,Travel,Tadepalligudem,India,Success,391445.18,174107.76
67333533,659483,2024-09-05,9135.01,Dining,Ajmer,India,Failed,444664.12,143896.04
65211958,960755,2024-04-17,38441.77,Travel,Khandwa,India,Success,374288.21,171548.69
86495269,379747,2024-12-31,18834.32,Dining,Raiganj,India,Failed,344237.87,301516.64
62309476,638288,2024-09-09,48281.88,Retail,Karawal Nagar,India,Success,313234.98,431181.53
28980512,314515,2024-11-15,3837.33,Dining,Shahjahanpur,India,Success,404014.66,236016.38
63762495,951495,2024-06-07,14439.0,Travel,Mahbubnagar,India,Failed,432846.92,90368.64
72866378,141161,2024-02-27,24733.07,Travel,Gorakhpur,India,Success,184674.89,49974.91
52556209,712191,2024-08-04,24560.05,Travel,Ulhasnagar,India,Success,397370.87,125722.48
59629048,141161,2024-11-04,10200.51,Dining,Chinsurah,India,Failed,246269.31,365921.42
18146573,146414,2024-02-16,18341.09,Dining,Sultan Pur Majra,India,Success,243183.58,485527.28
50676412,762853,2024-05-15,25670.33,Retail,Jamshedpur,India,Failed,492755.42,293052.63
17452315,976465,2024-10-01,31700.49,Dining,Mathura,India,Failed,237607.88,145714.23
71716615,325095,2024-11-27,40540.16,Groceries,Bhind,India,Success,213154.69,53223.34
88028024,548452,2024-12-18,426.16,Retail,Baranagar,India,Failed,84847.42,488806.7
8012822,714170,2024-07-29,41483.08,Groceries,Madanapalle,India,Success,67224.05,287934.96
93300094,594602,2024-03-25,2358.92,Dining,Ahmedabad,India,Failed,480177.69,343946.81
312226,913834,2024-12-27,38790.58,Groceries,Hosur,India,Success,269277.49,450028.98
31181741,730898,2024-03-20,39962.71,Retail,Rajpur Sonarpur,India,Failed,228809.17,92935.01
9717072,650483,2024-05-19,36589.61,Travel,Srinagar,India,Success,470626.75,482942.56
92723392,56534,2024-11-14,43185.43,Retail,Karimnagar,India,Failed,51669.86,201759.12
71483516,728399,2024-11-20,36546.89,Dining,Ghaziabad,India,Failed,498860.23,389616.59
14769717,767638,2024-10-05,34920.91,Dining,Munger,India,Success,317553.53,376573.58
34244561,645408,2024-06-06,38212.2,Retail,Tiruvottiyur,India,Success,253712.55,456093.96
50455561,925172,2024-05-10,6341.07,Groceries,Bettiah,India,Failed,148264.38,28903.72
10553674,316322,2025-01-18,24102.22,Travel,Farrukhabad,India,Success,151861.67,408800.86
5051924,333481,2024-09-17,31184.8,Groceries,Sikar,India,Failed,283856.07,326682.65
94593371,412656,2024-07-24,19208.65,Retail,Junagadh,India,Success,492912.74,406275.03
6370834,188209,2024-09-15,45047.83,Travel,Sambalpur,India,Success,346675.44,380642.08
21030930,112651,2024-07-25,26811.56,Dining,Haldia,India,Failed,289913.82,279342.01
61350438,555525,2024-12-29,5654.78,Travel,Indore,India,Success,142453.43,125165.26
11410114,534260,2024-05-03,3798.39,Travel,Morbi,India,Failed,484571.95,28647.81
42361138,286614,2024-09-13,28245.09,Dining,Adoni,India,Success,138181.01,353405.39
8635382,531482,2024-02-29,38674.84,Dining,Aligarh,India,Failed,84741.3,36455.41
69138616,333481,2024-09-05,17580.79,Dining,Jammu,India,Success,349694.7,337362.25
40229154,181781,2025-01-07,30176.08,Travel,Ahmedabad,India,Failed,453399.18,189965.24
57906815,732854,2024-08-04,16982.66,Groceries,Surendranagar Dudhrej,India,Failed,193959.68,437126.27
43270244,241908,2024-05-12,28210.04,Travel,Nangloi Jat,India,Failed,326568.49,188930.7
45550522,94413,2024-02-18,48941.03,Groceries,Srinagar,India,Success,69193.58,271624.49
85196891,918743,2024-09-16,2165.58,Travel,Katni,India,Failed,161355.56,160684.17
9254184,848052,2024-05-06,43077.99,Travel,Loni,India,Success,202562.23,185397.02
53645583,323492,2024-02-04,38454.08,Groceries,Silchar,India,Success,466181.27,92865.03
73249749,182192,2024-01-29,36957.8,Dining,Varanasi,India,Failed,146119.85,296332.71
12557007,353960,2024-05-13,45168.51,Dining,Bulandshahr,India,Success,89992.09,249983.92
72379612,65536,2024-04-21,37229.78,Groceries,Udupi,India,Success,343025.1,14790.89
57179971,984476,2024-08-05,9034.11,Dining,Saharsa,India,Success,495197.81,195314.46
62102881,464506,2024-05-23,39236.63,Groceries,Jaipur,India,Success,216363.81,96829.61
37605390,481689,2024-10-22,9387.81,Retail,Malegaon,India,Failed,145792.23,187114.79
80948498,666750,2024-01-25,12292.58,Travel,Saharsa,India,Success,107686.59,129489.97
96934172,916450,2024-08-05,14734.73,Dining,Pondicherry,India,Failed,94624.35,299971.09
57187599,379514,2024-12-09,17168.63,Groceries,Nashik,India,Failed,191996.63,67292.05
11115782,353960,2024-07-16,19033.71,Dining,Jhansi,India,Failed,252822.82,304975.02
22274067,959152,2024-09-09,40141.6,Groceries,Erode,India,Failed,347056.61,305557.97
52764076,58720,2024-05-13,35453.7,Travel,Saharsa,India,Success,139834.77,206285.62
51278637,842402,2024-11-13,8574.4,Dining,Loni,India,Failed,441552.76,233903.5
61987442,397677,2024-04-22,35028.59,Dining,Gorakhpur,India,Failed,259252.45,57310.19
49029555,856024,2024-07-26,27240.96,Retail,Parbhani,India,Success,446484.26,428328.27
46899005,11012,2024-02-01,44329.67,Retail,Nanded,India,Success,137332.57,436810.13
48268480,238360,2024-06-20,33551.06,Retail,Katihar,India,Success,117659.06,318445.09
65531479,791446,2024-08-30,8816.58,Travel,Kolhapur,India,Success,459976.37,293030.0
29953779,669600,2024-10-19,36368.86,Groceries,Parbhani,India,Failed,448237.6,128659.47
23552858,782067,2024-08-31,18276.18,Retail,Amroha,India,Failed,467294.37,61639.84
62054772,322990,2024-11-20,16821.49,Dining,Bhilwara,India,Success,421987.31,465100.29
53202541,728399,2024-02-27,43603.37,Retail,Fatehpur,India,Success,186094.9,376569.74
48121903,362387,2024-01-27,48425.24,Travel,Ghaziabad,India,Success,337726.31,399199.13
99226576,877494,2024-05-12,45569.31,Dining,Chandrapur,India,Failed,493792.69,66635.32
49965611,390304,2024-05-18,24841.03,Travel,Karnal,India,Success,486300.39,447178.99
96951919,928970,2024-08-24,30281.11,Travel,Chandigarh,India,Failed,392539.02,394127.69
71429734,906370,2024-11-02,48492.84,Dining,Aligarh,India,Success,423564.16,240707.31
