TransactionID,CustomerID,TransactionDate,TransactionTime,Amount,TransactionType,TransactionChannel,BranchID,BalanceAfterTransaction
22767942,434276,2024-09-07,15:40:34,30084.75,Withdrawal,ATM,88,448781.04
49903841,58720,2024-11-17,02:02:46,28013.6,Deposit,Branch,93,347254.9
7791503,464506,2024-12-17,09:36:52,6793.75,Transfer,ATM,48,480201.33
24466867,153884,2024-11-22,20:00:11,6086.76,Transfer,Online,15,332351.81
86582568,359124,2024-03-20,07:51:03,2073.6,Transfer,ATM,29,385299.2
79250459,677751,2024-07-08,06:10:25,19429.17,Withdrawal,Online,86,310411.08
27806670,536292,2024-07-31,06:10:53,30144.11,Transfer,Online,31,34211.3
97456512,194620,2024-05-11,18:29:24,49913.65,Transfer,ATM,7,203847.08
84323681,574099,2024-12-30,02:16:15,49860.08,Transfer,ATM,81,232134.89
62742820,289384,2024-12-11,03:44:13,6608.17,Deposit,Branch,17,119790.64
39320357,460385,2024-11-03,20:33:27,34216.25,Withdrawal,ATM,38,131333.38
9041825,939767,2024-11-21,18:42:03,23988.14,Withdrawal,Branch,4,27003.09
4447541,659939,2024-08-20,15:21:30,4344.79,Deposit,ATM,12,228070.42
91024560,46388,2024-09-19,03:29:21,47823.27,Transfer,ATM,59,446681.38
64514754,57872,2024-06-02,06:29:23,49530.87,Deposit,ATM,63,178522.6
95944524,510170,2024-03-19,04:43:59,449.01,Deposit,ATM,28,412266.72
20931380,979586,2024-07-28,08:41:45,33870.49,Transfer,Branch,26,318619.61
60569428,543391,2024-06-19,17:49:44,29127.7,Transfer,Online,9,323308.98
57750580,200085,2024-07-28,07:23:35,14338.9,Withdrawal,Branch,91,421341.59
69682801,468075,2024-01-24,14:36:24,46775.39,Deposit,ATM,9,392761.83
594296,140431,2024-03-08,13:32:07,37514.58,Withdrawal,Branch,46,372919.94
63635280,781435,2024-09-28,20:29:19,38266.45,Transfer,ATM,60,238830.28
82110268,359124,2024-10-19,20:44:09,47592.69,Transfer,Branch,39,204112.8
55852540,813290,2024-01-22,10:40:23,16071.43,Deposit,ATM,34,354589.89
46076970,444939,2024-07-08,08:26:04,29084.96,Deposit,ATM,76,71985.16
22734985,838919,2024-06-10,05:22:03,37487.07,Withdrawal,Online,14,277782.25
85488796,604305,2024-04-18,05:47:59,942.94,Withdrawal,Online,85,342260.1
58903303,564669,2024-10-23,23:36:01,15012.45,Deposit,Branch,12,366225.82
42865726,272195,2024-06-02,22:33:52,7147.01,Withdrawal,Branch,82,112510.02
25770930,406634,2024-09-05,18:53:07,23195.93,Transfer,Branch,8,413930.09
2977480,406915,2025-01-11,05:49:05,13337.2,Deposit,Online,25,218807.94
11244792,11195,2024-07-03,02:59:53,29417.26,Withdrawal,Branch,9,191644.63
60030543,330547,2024-08-04,19:39:13,12227.8,Transfer,Online,49,82106.17
19812497,604305,2024-12-19,18:37:53,11488.16,Deposit,Online,53,175478.6
58888590,889455,2024-03-04,19:59:40,4571.02,Deposit,Branch,7,476063.08
53398805,316322,2024-09-14,06:30:37,45683.99,Withdrawal,Online,15,349227.52
79487768,868487,2024-05-22,11:36:38,47422.79,Transfer,ATM,63,31554.4
42952607,355039,2024-05-19,23:56:13,49156.45,Transfer,Online,46,406986.62
14428150,382801,2024-02-07,04:39:08,23129.35,Withdrawal,Online,87,499334.15
54458883,234415,2024-08-31,11:26:15,26463.92,Withdrawal,Online,54,496658.21
66614100,951360,2024-03-18,01:11:14,39679.02,Withdrawal,ATM,8,277057.92
6064675,973335,2024-04-21,05:10:19,45582.14,Deposit,Branch,68,65092.4
10730709,93889,2024-01-25,11:27:07,11947.84,Transfer,Online,71,308094.56
41303888,834818,2024-11-03,12:32:13,28458.28,Transfer,ATM,58,5501.78
82176288,149771,2024-09-24,03:00:56,2078.79,Transfer,Online,24,118065.11
76462743,770176,2024-11-27,00:27:06,26341.87,Deposit,Branch,87,430578.33
93419043,921883,2024-06-26,03:43:43,10707.62,Transfer,ATM,12,302293.47
55032650,582514,2024-07-09,13:02:26,6942.41,Transfer,Branch,46,419099.32
93941708,918743,2024-01-27,14:49:21,28480.2,Transfer,Online,50,95573.81
86895611,94597,2024-05-19,16:52:56,12244.72,Withdrawal,Branch,2,220172.85
40587295,791446,2024-12-13,10:45:27,38869.06,Deposit,Online,88,59526.33
94605074,94413,2024-08-20,14:08:18,2280.87,Withdrawal,Online,93,240899.41
65405103,941440,2024-07-23,13:05:48,48530.2,Withdrawal,Online,23,477443.09
47660205,457869,2024-06-19,16:34:53,39370.93,Withdrawal,Online,90,161339.89
42285114,447910,2024-07-14,02:27:13,11582.73,Deposit,Online,66,244487.45
70464337,323492,2024-08-15,06:46:39,10702.69,Withdrawal,Branch,20,53336.3
96243118,62326,2024-03-13,13:39:26,17065.66,Transfer,Online,76,182639.66
29411822,149507,2024-05-16,14:56:54,26429.59,Withdrawal,Branch,18,462749.56
17309706,880706,2024-12-24,17:24:12,35669.69,Withdrawal,Branch,16,339583.84
51149983,998505,2024-03-28,07:39:37,29952.49,Transfer,ATM,88,144998.23
92622641,374930,2024-01-27,14:30:21,24775.7,Deposit,Online,7,30750.25
63109576,342569,2024-11-15,16:57:14,5730.15,Transfer,Branch,8,445958.81
762962,112651,2024-05-28,00:27:13,30042.73,Withdrawal,ATM,39,38536.33
41243154,305842,2024-07-08,22:03:27,23539.3,Deposit,Branch,15,148581.69
86148815,368508,2024-07-12,09:55:03,37532.67,Deposit,Online,75,116869.73
65686074,642434,2024-10-23,11:29:08,48667.41,Deposit,ATM,68,213910.88
81638501,667828,2024-04-18,23:23:03,43508.29,Transfer,Branch,6,299272.48
5803222,159600,2024-12-27,07:56:25,14716.81,Deposit,Online,71,58239.23
8010552,871459,2024-12-18,00:09:33,6474.81,Transfer,Branch,31,152787.89
41810631,599706,2024-11-02,20:26:05,34470.1,Withdrawal,Online,94,290524.36
71551301,248547,2024-07-02,21:29:39,14474.58,Transfer,Branch,42,54609.36
9461860,736200,2024-01-21,14:30:29,35495.34,Transfer,Online,78,99867.34
79892424,834090,2024-10-12,10:33:59,33992.14,Transfer,ATM,22,423385.35
90469708,424979,2024-06-07,05:01:34,24645.28,Withdrawal,Branch,62,351858.23
74148953,973606,2024-03-11,09:02:29,37987.33,Transfer,Online,94,276222.24
96650322,783665,2024-11-01,15:42:00,42939.51,Deposit,Branch,96,312147.08
5626581,362071,2024-07-02,09:25:15,19698.82,Transfer,Branch,96,159474.43
37246878,780107,2024-10-19,22:45:13,48684.22,Transfer,Online,44,445926.94
16882340,429816,2024-06-28,05:08:51,48369.37,Deposit,Branch,51,1991.52
29349832,532438,2024-03-25,00:54:38,10428.91,Transfer,Branch,40,363562.58
8560039,150765,2024-11-29,22:30:11,34046.3,Transfer,Branch,78,72789.36
15958060,277391,2024-07-24,01:53:18,44034.65,Withdrawal,Branch,82,259687.59
96094994,65536,2024-08-14,07:37:44,44259.29,Withdrawal,Online,6,302532.02
23184205,412656,2024-12-04,03:44:55,27152.44,Deposit,Online,1,254486.55
14740342,418319,2024-09-06,04:47:05,29620.04,Transfer,ATM,1,379276.59
2777619,411756,2024-12-20,12:38:40,14512.8,Transfer,ATM,30,292511.65
72960475,47550,2024-11-27,02:10:07,25993.31,Deposit,Online,80,378591.74
97013990,362071,2024-12-19,13:42:12,46065.29,Transfer,ATM,24,329086.8
73477096,36934,2024-09-18,08:52:36,49131.23,Deposit,ATM,95,287900.2
4413602,493898,2024-08-18,14:45:58,38866.06,Deposit,Online,47,319594.35
83231429,297816,2024-02-05,07:06:06,26969.17,Withdrawal,ATM,86,216249.57
14149954,634287,2024-02-20,04:09:18,9279.45,Transfer,ATM,71,303297.93
34736790,999088,2024-12-17,00:53:06,16220.96,Deposit,ATM,1,14617.83
57183548,155273,2024-03-24,00:08:32,11729.94,Withdrawal,Online,2,22711.36
92120216,421853,2024-09-03,11:44:11,1308.0,Withdrawal,ATM,4,155596.68
75830165,834349,2024-12-24,21:44:09,37836.26,Deposit,Online,13,302996.76
49271051,107123,2024-07-21,02:52:15,21511.93,Transfer,Branch,50,459326.7
68111794,159600,2024-10-16,18:53:52,18862.91,Withdrawal,Online,22,265635.96
57056118,848524,2024-02-24,23:25:28,47518.96,Deposit,Online,91,78744.51
26753172,51228,2024-06-09,04:49:36,4420.29,Deposit,Branch,80,65283.95
42721006,930317,2024-09-08,14:51:45,31379.66,Transfer,Online,68,412907.87
28578390,58720,2024-06-21,06:59:03,17717.99,Transfer,Branch,46,475968.0
3387817,798022,2024-12-11,19:59:09,2872.18,Deposit,Online,12,46206.19
72905324,128599,2024-09-02,23:55:55,25151.66,Transfer,Branch,36,409910.87
20847942,482184,2024-08-09,08:20:19,30182.15,Deposit,Online,77,278582.86
88055704,634287,2024-09-14,09:37:07,3739.32,Withdrawal,ATM,81,495006.15
74445099,886675,2024-08-30,15:24:47,28009.45,Deposit,Online,1,137319.51
13479061,239514,2024-12-05,04:04:30,22561.94,Withdrawal,Online,21,443905.49
8330061,712634,2024-01-25,13:01:53,5595.13,Deposit,ATM,4,263840.91
74589643,786045,2025-01-08,10:04:06,2812.39,Withdrawal,Branch,54,227664.81
90389940,447910,2024-02-15,12:44:01,36184.09,Withdrawal,ATM,26,335157.89
87228251,313521,2025-01-10,20:13:37,10196.8,Deposit,Online,40,375331.71
14553237,516395,2024-10-24,05:46:57,32604.89,Transfer,Branch,5,483546.96
99495980,136374,2024-06-27,07:02:37,12890.01,Transfer,Branch,70,248849.39
13317278,311513,2024-03-20,22:55:36,28708.49,Withdrawal,Branch,23,218969.65
33256194,574057,2025-01-17,01:42:28,42916.91,Withdrawal,Online,54,175090.11
91030190,645408,2024-12-28,13:31:35,44400.05,Transfer,Online,87,403920.62
55509286,363220,2024-02-09,15:25:17,19393.81,Withdrawal,Branch,23,356319.08
24291775,350366,2024-05-29,12:02:44,23863.1,Transfer,ATM,89,428751.14
44148045,470885,2024-09-26,23:31:02,42472.09,Withdrawal,ATM,40,94057.57
6223760,362387,2024-10-26,13:30:42,38886.79,Withdrawal,Online,63,326968.42
99700082,670950,2024-05-02,03:25:02,34186.28,Deposit,Branch,46,175063.61
7284712,493632,2024-03-11,19:07:57,32226.76,Transfer,Branch,88,429471.9
76695142,122434,2024-02-21,15:56:19,16529.73,Withdrawal,Online,99,283260.98
28694640,149554,2024-05-06,11:10:17,12290.65,Transfer,ATM,59,57447.19
15203417,580471,2024-11-18,17:49:55,4025.07,Transfer,Online,50,369157.71
95084925,671366,2025-01-07,09:20:48,4982.63,Withdrawal,ATM,65,281107.5
63066897,362071,2025-01-09,07:17:29,4260.72,Transfer,Online,3,432272.17
66947792,973335,2024-06-03,12:15:03,37543.05,Deposit,Branch,69,29881.68
14749322,949091,2024-11-12,19:58:02,1933.35,Transfer,Online,47,97414.0
64658275,319210,2024-03-23,15:36:48,42445.92,Withdrawal,ATM,57,71672.17
34539650,400193,2024-05-27,09:54:20,29812.49,Deposit,ATM,72,250420.2
96098982,916450,2024-10-11,03:37:12,1268.17,Transfer,Online,72,438129.8
36828374,153884,2024-05-02,23:50:54,5445.72,Transfer,Online,14,268840.39
17434192,510170,2024-03-09,14:05:10,25410.65,Transfer,ATM,11,332342.86
61122187,155273,2025-01-15,13:00:02,7387.97,Withdrawal,ATM,29,396236.69
86223708,932123,2024-10-09,19:23:57,48483.44,Transfer,Online,27,352058.26
97701453,931228,2024-07-18,02:05:09,35487.02,Withdrawal,Branch,91,317645.19
11669019,75318,2024-09-06,18:09:12,43993.96,Deposit,Online,72,165493.45
51663438,425987,2024-07-02,01:42:38,32350.03,Withdrawal,ATM,25,218182.46
38205301,687140,2024-03-16,10:01:38,45236.85,Withdrawal,ATM,81,322012.65
76564700,332041,2024-04-02,20:36:50,5987.21,Deposit,Branch,8,133570.71
53584038,393458,2024-08-18,20:07:30,14083.11,Transfer,ATM,63,124069.51
9217034,365189,2024-07-03,17:13:07,12482.43,Transfer,ATM,68,151079.01
36907898,126597,2024-12-28,10:24:56,8986.89,Transfer,ATM,92,79862.11
35881875,685719,2024-02-21,23:44:13,2106.18,Withdrawal,Online,72,462618.86
85656802,189352,2024-08-31,07:53:20,47714.51,Withdrawal,Online,65,339020.88
61071340,120568,2024-12-01,18:24:58,7584.68,Transfer,ATM,31,135101.42
6910113,841731,2024-04-28,11:11:04,45670.12,Withdrawal,Online,13,478081.13
99416801,434035,2024-07-28,13:20:22,40932.81,Deposit,ATM,44,20433.64
49662838,192805,2024-10-17,10:17:41,36386.05,Withdrawal,ATM,41,94196.77
48107181,875809,2024-03-06,06:30:08,43664.41,Transfer,Branch,100,258981.52
65281412,516395,2024-06-04,20:29:07,2957.98,Deposit,ATM,22,67535.07
78680799,102906,2024-11-26,15:54:43,5529.5,Withdrawal,ATM,83,212212.96
29664341,160454,2024-07-23,13:24:16,17819.44,Withdrawal,ATM,73,266264.67
13278521,602302,2024-04-28,21:47:45,29615.34,Withdrawal,Online,82,381322.49
96559315,307612,2024-11-17,03:39:52,21425.35,Transfer,Branch,95,210298.42
1895780,176638,2024-04-04,16:36:21,47525.49,Transfer,Online,34,112965.91
28574286,444534,2024-04-23,23:24:58,15134.93,Withdrawal,Online,40,241850.3
72096992,580471,2024-03-08,07:19:13,36434.93,Deposit,ATM,28,247595.57
70735972,397677,2024-03-06,10:53:08,12520.42,Withdrawal,ATM,54,151276.79
2387286,166609,2025-01-10,00:52:25,27799.76,Withdrawal,Online,80,376882.41
21526083,192228,2024-03-08,10:28:30,48219.34,Deposit,Online,72,80501.6
89867392,420381,2024-02-22,08:11:46,39431.72,Transfer,Branch,80,464302.62
22112773,956985,2024-12-06,09:08:23,23504.55,Transfer,ATM,48,24725.72
68026833,757410,2024-01-27,02:25:54,29741.99,Withdrawal,Branch,96,88003.8
89183333,714488,2024-04-02,14:59:01,31134.78,Withdrawal,ATM,85,498955.43
22503916,213580,2024-07-25,14:49:08,46070.43,Transfer,ATM,68,150252.57
64615251,728399,2024-02-23,15:41:22,28109.3,Withdrawal,ATM,47,291845.69
76011977,51228,2024-04-07,04:52:39,24695.67,Transfer,ATM,14,127489.17
76770636,712988,2024-09-25,18:17:24,2846.08,Transfer,ATM,43,307657.9
79214862,978436,2024-05-13,17:33:39,18904.76,Transfer,Branch,51,349137.26
66592791,815433,2024-03-23,04:35:25,20901.49,Deposit,Branch,99,340105.78
67495600,981159,2024-05-31,01:34:20,43800.05,Withdrawal,Online,69,425714.53
21765607,68056,2025-01-12,00:32:51,39237.09,Withdrawal,Branch,17,276182.33
9613814,486971,2024-06-18,13:34:08,42732.81,Transfer,ATM,41,37172.1
22207443,947935,2024-10-04,11:10:47,30439.71,Deposit,Online,39,224358.91
60460562,422077,2024-05-11,13:08:48,24281.53,Withdrawal,Branch,8,67930.21
32843670,180973,2024-05-02,07:53:26,24744.59,Deposit,ATM,58,240122.06
91202612,315671,2024-12-29,19:44:00,42665.33,Deposit,Online,41,295982.47
60161007,476689,2024-02-22,00:45:38,47972.85,Transfer,Branch,66,65173.94
30206449,694707,2024-11-18,05:13:14,48606.72,Transfer,ATM,79,143570.11
65592665,973606,2024-09-25,10:56:17,15623.78,Transfer,Branch,36,460186.1
10410126,471842,2024-04-06,00:28:23,31918.0,Deposit,ATM,79,417098.77
6209259,675904,2024-04-29,02:52:45,17217.49,Withdrawal,Online,90,66246.97
10632378,100132,2024-06-13,14:52:38,28252.14,Withdrawal,ATM,61,127929.51
83946741,502987,2024-04-10,04:23:44,40593.18,Transfer,Online,69,203623.41
88196674,897229,2024-03-27,09:27:25,49214.57,Withdrawal,ATM,38,336598.15
66128752,659483,2024-11-03,20:20:56,21952.24,Deposit,Branch,24,121613.68
36501521,765169,2024-12-26,22:13:29,1089.4,Withdrawal,Online,76,423008.67
48061526,508967,2024-07-12,08:10:41,5700.44,Withdrawal,Online,85,214187.79
22741500,838231,2024-11-09,06:48:32,24632.39,Transfer,ATM,24,4623.71
63268186,557861,2024-10-29,04:31:04,32232.16,Deposit,Branch,33,173233.98
88834084,76037,2024-02-20,23:00:04,23606.55,Transfer,Online,67,99104.2
40116851,811661,2024-06-22,21:45:00,24985.06,Withdrawal,ATM,86,471671.85
54438711,74251,2024-06-17,08:52:02,21520.98,Transfer,ATM,31,369083.7
31924006,650483,2024-05-02,08:13:10,9932.64,Withdrawal,ATM,50,97238.12
80060883,493898,2024-03-01,09:20:53,29757.22,Deposit,ATM,43,317114.72
96455423,485108,2024-04-18,15:58:37,10451.45,Deposit,Online,30,490051.31
14954309,903323,2024-04-18,20:35:35,45226.13,Deposit,Online,28,366867.79
83281234,31433,2024-06-11,15:22:26,22168.61,Transfer,ATM,5,181697.16
9175355,557017,2024-10-22,18:44:16,7996.73,Deposit,Online,49,386093.9
71063219,706364,2024-09-27,10:09:36,25425.77,Deposit,Branch,42,179868.38
7506040,866982,2024-09-19,00:44:13,38675.08,Deposit,Branch,20,274092.75
76631140,866982,2024-09-17,07:10:25,32247.4,Deposit,ATM,17,53817.58
55555205,315183,2025-01-15,21:22:16,21508.54,Withdrawal,ATM,44,13079.93
99313356,701550,2024-05-30,20:57:53,35919.91,Withdrawal,Branch,46,269067.28
80380580,780153,2024-11-26,00:03:58,8318.65,Deposit,ATM,6,436382.28
48207690,141161,2024-06-30,19:45:31,49918.54,Withdrawal,Branch,43,428443.5
27775836,362387,2024-05-10,00:45:30,14354.97,Withdrawal,Online,41,167570.6
32316324,346599,2024-10-21,14:33:07,43497.79,Deposit,Branch,45,314408.38
77276466,114248,2024-07-03,00:29:15,6423.5,Deposit,ATM,79,74749.71
200856,965717,2024-01-25,03:41:59,36359.91,Withdrawal,Online,44,131166.37
92488566,696961,2024-06-07,20:26:17,32006.94,Deposit,Branch,3,360744.61
84541712,259408,2024-03-23,05:14:12,40489.92,Deposit,Online,42,382482.47
18448317,723212,2024-12-17,07:21:24,23700.1,Transfer,Online,28,345273.43
95294322,128599,2024-03-12,15:23:07,44715.62,Withdrawal,Branch,3,431407.85
16778215,832002,2024-07-06,16:41:27,14834.01,Deposit,ATM,40,249769.33
4496527,560612,2024-07-14,23:59:03,18135.13,Withdrawal,Online,16,218942.82
89388621,378613,2024-12-07,13:36:54,28968.93,Deposit,Branch,37,115993.85
89126979,404334,2024-02-23,05:22:06,29297.89,Deposit,ATM,52,401965.47
68679163,123970,2024-01-31,02:37:21,23032.43,Withdrawal,Branch,41,293339.95
96687146,493898,2024-09-19,00:07:29,33297.02,Transfer,Branch,45,377514.22
49173075,94597,2025-01-02,11:23:23,40202.65,Transfer,Branch,53,46234.06
46944276,308780,2024-12-25,14:54:54,5309.35,Transfer,Online,31,357932.11
89571774,730669,2024-02-23,10:44:50,32329.09,Withdrawal,Online,36,365295.33
72474118,294479,2024-07-04,07:59:52,1735.69,Withdrawal,Online,87,344295.72
25831883,995935,2024-10-23,12:48:23,6736.55,Transfer,Online,22,335745.02
95073703,94413,2024-09-15,02:23:11,9878.5,Transfer,ATM,78,211544.19
95465960,538344,2024-01-27,22:58:48,9212.83,Deposit,ATM,75,486080.95
89521854,531482,2024-01-19,19:06:21,38332.19,Deposit,Online,26,336124.33
36333681,719723,2024-11-01,09:58:53,48669.7,Withdrawal,ATM,22,81193.36
10953280,94413,2024-04-05,12:10:01,47224.64,Transfer,Branch,55,402763.73
89538074,583214,2024-12-24,00:24:35,41993.65,Deposit,Branch,9,394210.6
95374507,765169,2024-11-24,05:23:15,12287.99,Withdrawal,ATM,24,2913.34
45144226,1756,2024-08-07,08:28:51,24992.35,Transfer,Branch,12,420319.04
16984246,440504,2024-03-25,11:53:12,47939.54,Transfer,ATM,73,152759.7
82878578,997062,2024-09-22,23:14:36,38258.9,Withdrawal,Online,3,235658.98
23321581,844183,2024-08-04,20:52:18,33249.21,Withdrawal,ATM,100,78170.84
25495611,650483,2024-10-15,12:04:40,41639.12,Transfer,Online,30,390480.33
43014585,556894,2024-11-28,07:27:19,2281.45,Withdrawal,ATM,80,307494.21
37278217,116558,2024-10-15,20:33:22,29506.92,Deposit,Branch,29,16382.33
48218905,449855,2024-07-04,11:36:32,43012.37,Transfer,ATM,81,117145.4
41796095,123970,2024-04-18,03:48:43,2514.33,Transfer,Branch,68,412556.6
59707777,413823,2024-06-21,06:44:35,3119.75,Deposit,ATM,37,434640.12
99788957,764524,2024-05-12,05:10:12,19413.93,Withdrawal,Online,63,485416.79
11370677,786045,2024-03-19,05:56:39,30180.69,Withdrawal,Online,39,275502.02
21423387,13132,2024-12-22,23:18:40,15590.79,Deposit,Branch,22,107631.62
84588684,482184,2024-05-11,18:02:24,17978.31,Deposit,ATM,56,370758.67
43803205,782067,2024-05-06,19:09:33,49665.9,Transfer,Online,6,94046.3
71019396,617231,2024-10-20,01:18:37,12059.11,Withdrawal,Online,82,152759.05
88694277,536292,2024-07-06,21:32:56,49396.34,Deposit,Branch,38,278429.32
15805716,617187,2024-03-07,08:13:59,5034.5,Transfer,Branch,56,476791.86
75636207,711725,2024-09-30,16:45:35,33494.25,Withdrawal,Online,86,438010.9
82593712,533737,2024-06-16,14:21:56,37569.86,Deposit,Branch,61,408533.65
51647306,935045,2024-09-17,23:05:26,27757.12,Transfer,ATM,21,214240.07
4189042,867389,2025-01-01,18:11:49,15823.37,Withdrawal,Online,54,65722.01
26075813,160904,2024-05-03,23:06:20,48599.06,Deposit,Online,48,392784.69
54609796,102906,2024-10-08,01:33:09,27554.52,Deposit,Branch,85,127756.92
8314030,850645,2024-06-15,20:33:36,46477.04,Transfer,ATM,14,183085.82
90018772,834339,2024-12-19,08:11:00,769.13,Withdrawal,ATM,37,170596.44
9127239,946240,2024-05-11,15:08:24,9885.61,Transfer,ATM,58,159223.21
86820103,141739,2024-06-23,07:37:04,20716.47,Withdrawal,Online,24,275605.19
73666549,753805,2024-02-04,11:43:05,19374.79,Transfer,ATM,18,138440.79
41111592,889455,2024-10-15,18:28:36,22183.49,Transfer,ATM,77,419715.3
8212267,497496,2024-01-30,13:41:22,10568.34,Transfer,Branch,41,448547.15
29249935,819567,2024-11-28,08:38:10,37982.54,Deposit,Online,70,367652.82
10603927,68571,2024-08-15,21:35:48,27132.37,Transfer,Online,63,233424.15
44832344,221057,2024-12-30,02:40:33,2690.42,Withdrawal,Online,64,301162.96
96558955,886133,2024-07-29,08:26:47,17452.52,Transfer,Branch,61,126354.06
48539092,772103,2024-10-17,15:55:46,7088.51,Withdrawal,Branch,78,19064.3
13087379,555455,2024-07-01,09:35:36,3020.56,Transfer,ATM,65,393916.58
71373044,557017,2024-11-23,16:49:10,14756.97,Deposit,Branch,96,312182.47
72312889,299639,2024-02-06,14:43:27,25098.03,Deposit,Online,65,411770.82
3352613,323568,2024-08-07,18:59:01,41861.19,Withdrawal,ATM,76,66452.26
70894398,568770,2024-01-29,05:33:16,14275.38,Deposit,Online,8,494410.9
90836217,493898,2024-10-01,00:37:58,14904.04,Withdrawal,ATM,2,396783.42
33960432,855851,2024-01-20,07:45:58,30222.98,Deposit,Branch,28,367256.51
94952066,862255,2024-10-14,18:49:05,39812.74,Deposit,Branch,37,394253.04
65443109,102707,2024-02-19,00:34:26,21157.0,Deposit,Branch,95,243462.85
21453037,359124,2024-05-25,03:43:26,6465.03,Withdrawal,ATM,8,114907.18
27389643,624454,2024-09-05,01:24:34,11782.03,Deposit,Online,15,24492.41
28604714,932618,2024-05-25,17:42:34,9673.83,Withdrawal,ATM,99,35267.59
98226411,371804,2025-01-07,22:05:39,42676.38,Transfer,Branch,77,306412.08
46719027,675125,2024-09-09,06:41:49,45937.12,Transfer,Branch,22,438044.32
30919302,885698,2024-04-23,11:21:03,31045.97,Withdrawal,ATM,65,432564.83
11774161,742762,2024-11-12,20:19:10,3622.71,Transfer,Online,45,184878.32
2901728,548913,2024-11-26,17:29:59,23968.23,Withdrawal,ATM,44,294066.0
56214813,231211,2024-05-16,01:11:45,28560.09,Deposit,Branch,24,31485.19
54428150,259408,2024-04-02,16:37:03,19845.44,Withdrawal,ATM,68,299527.8
66821454,166609,2024-07-17,07:37:21,25043.11,Deposit,Branch,77,302297.18
58372868,733370,2024-09-19,17:11:43,11069.66,Withdrawal,ATM,75,282473.62
71299196,67376,2024-10-28,00:04:06,1176.88,Transfer,ATM,25,205973.14
855985,750058,2024-08-01,22:42:03,33264.08,Transfer,ATM,32,259118.09
86951225,108665,2024-06-15,00:36:17,8660.62,Deposit,ATM,86,347623.55
2734442,667828,2024-10-05,08:43:19,43788.6,Withdrawal,Online,97,192629.12
72410701,429676,2024-06-07,10:37:19,15780.15,Withdrawal,ATM,36,165703.9
99921405,58720,2024-12-27,15:26:18,11171.86,Withdrawal,Online,71,206088.69
83570443,324224,2024-09-04,00:15:23,1225.8,Withdrawal,ATM,81,467346.45
93025060,598741,2024-09-07,12:16:10,17379.12,Deposit,ATM,29,455916.87
52417933,487313,2024-05-30,09:09:26,25280.72,Withdrawal,Online,16,255422.71
82092188,999088,2024-06-03,19:50:27,32070.62,Transfer,Online,47,487069.33
77963697,243427,2024-05-08,05:06:56,33128.4,Withdrawal,Online,68,311853.67
36641995,371804,2024-12-07,11:41:33,12898.14,Transfer,ATM,60,81219.06
54379272,186209,2024-09-28,10:25:35,35814.22,Transfer,ATM,41,44813.96
80920030,765169,2025-01-14,05:01:35,4165.1,Deposit,ATM,11,26984.86
74574774,180973,2024-01-19,16:56:23,2251.31,Withdrawal,Online,93,467277.98
85729270,620181,2024-11-09,03:55:11,40916.79,Withdrawal,Branch,96,99361.48
16081551,171097,2024-07-22,06:51:56,41382.23,Withdrawal,Branch,35,295105.4
7627504,612530,2024-03-06,23:27:55,2463.13,Transfer,Branch,5,49070.34
42722056,401224,2025-01-01,20:53:40,1898.99,Deposit,Online,99,405792.27
75419900,50094,2024-09-18,20:59:51,30375.66,Withdrawal,Branch,50,210257.25
30464778,730669,2024-11-14,15:48:23,8633.79,Withdrawal,Online,94,1694.15
5440449,138953,2024-07-22,21:08:26,38685.28,Withdrawal,ATM,68,122365.66
89269447,144479,2024-04-26,03:12:22,30203.8,Withdrawal,Branch,39,22396.68
50893424,709727,2024-08-25,05:08:06,38449.84,Deposit,Branch,66,467817.75
39399523,640841,2024-08-18,14:02:30,20096.45,Deposit,ATM,7,281126.61
85431445,689425,2024-05-21,01:11:46,11485.58,Transfer,Branch,24,438004.28
62202477,656852,2024-12-05,16:11:44,15657.22,Withdrawal,Branch,6,86842.66
15941841,191143,2024-05-07,02:36:12,40090.02,Withdrawal,ATM,44,354936.46
69141917,594602,2024-09-26,22:35:54,31715.68,Deposit,ATM,93,229094.44
69191135,433006,2024-02-10,12:45:24,34589.93,Withdrawal,Online,100,216590.9
69038521,306000,2024-08-19,23:04:58,20997.05,Transfer,Branch,64,103507.3
88384353,307612,2025-01-07,21:54:01,2959.4,Deposit,Online,46,222444.04
7626375,416024,2024-04-17,08:21:08,38237.0,Deposit,Online,52,153768.67
42287173,950030,2024-01-27,23:38:42,32939.78,Transfer,ATM,93,13536.39
71491727,277391,2024-08-26,18:39:10,47115.9,Withdrawal,ATM,4,216337.0
38699504,67376,2024-10-21,04:41:50,28522.54,Transfer,Online,32,319190.95
38984754,31869,2024-04-18,04:11:13,2293.16,Transfer,ATM,57,362094.74
82199660,315671,2024-05-30,08:09:27,21682.42,Transfer,ATM,6,316030.88
32415841,586281,2024-10-11,08:47:25,32474.06,Transfer,Branch,50,4241.26
17020482,243427,2025-01-11,03:16:40,48886.73,Transfer,Online,5,440626.48
70124199,559848,2024-06-24,14:02:26,17774.88,Withdrawal,Online,76,286409.27
50965973,463080,2024-06-12,02:46:41,29603.28,Transfer,Online,8,124675.85
94771047,617151,2024-06-29,02:45:10,15787.93,Deposit,Online,58,106422.57
78060551,324875,2024-07-13,06:44:40,49276.73,Deposit,Online,90,248884.58
92358913,400193,2024-08-17,04:32:21,12682.15,Deposit,Online,44,493946.63
